Gender,Married,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Credit_Score,Loan_Status
Female,No,Not Graduate,No,21984.0,2543.0,620.0,180.0,1.0,377.0,N
Female,No,Graduate,No,7210.0,7496.0,397.5,360.0,1.0,735.0,Y
Male,No,Not Graduate,No,6508.0,8328.0,373.0,240.0,1.0,541.0,Y
Male,No,Graduate,No,8442.0,5084.0,571.0,360.0,1.0,755.0,N
Male,No,Graduate,No,8216.0,9494.0,471.0,240.0,0.0,502.0,Y
Female,Yes,Not Graduate,No,2260.0,4014.0,530.0,360.0,0.0,671.0,Y
Male,No,Graduate,No,8833.0,6307.0,638.0,180.0,1.0,530.0,Y
Female,Yes,Graduate,No,11527.0,3614.0,447.0,240.0,1.0,786.0,Y
Female,No,Graduate,No,15246.0,13139.0,170.0,360.0,1.0,476.0,N
Male,Yes,Not Graduate,No,7944.0,5142.0,581.0,180.0,1.0,602.0,Y
Male,Yes,Not Graduate,No,24518.0,6071.0,355.0,360.0,1.0,498.0,Y
Female,No,Not Graduate,No,2334.0,4806.0,202.0,180.0,1.0,511.0,N
Male,No,Graduate,No,9669.0,506.0,246.0,240.0,1.0,616.0,N
Female,Yes,Graduate,No,4779.0,12973.0,239.0,120.0,1.0,668.0,Y
Male,No,Graduate,No,20821.0,9725.0,522.0,120.0,1.0,816.0,Y
Male,No,Graduate,Yes,21191.0,11833.0,163.0,180.0,1.0,458.0,Y
Male,Yes,Not Graduate,No,15259.0,4003.0,370.0,360.0,1.0,739.0,Y
Female,Yes,Graduate,Yes,7190.0,8899.0,612.0,360.0,1.0,695.0,Y
Male,Yes,Graduate,No,5163.0,9815.0,106.0,360.0,1.0,493.0,Y
Female,No,Graduate,No,11094.0,7611.0,492.0,360.0,1.0,837.0,Y
Female,No,Not Graduate,No,13624.0,12429.0,100.0,240.0,1.0,367.0,Y
Female,No,Graduate,Yes,2023.0,10520.0,360.0,240.0,1.0,841.0,Y
Female,No,Not Graduate,No,6652.0,11206.0,146.0,360.0,1.0,781.0,N
Male,Yes,Not Graduate,No,4748.0,1707.0,101.0,240.0,1.0,575.0,Y
Female,No,Graduate,Yes,20834.0,8493.0,634.0,360.0,1.0,718.0,Y
Female,Yes,Graduate,No,10095.0,2444.0,458.0,240.0,0.0,634.0,Y
Male,No,Graduate,No,5357.0,8509.0,576.0,240.0,1.0,569.0,Y
Female,No,Graduate,No,14096.0,5906.0,521.0,180.0,1.0,610.0,Y
Male,Yes,Not Graduate,No,10095.0,2955.0,695.0,180.0,1.0,746.0,Y
Female,No,Not Graduate,No,12680.0,2927.0,303.0,240.0,1.0,741.0,Y
Male,No,Not Graduate,No,10083.0,857.0,326.0,240.0,1.0,454.0,N
Female,Yes,Not Graduate,No,24356.0,2720.0,250.0,180.0,1.0,813.0,Y
Male,No,Not Graduate,Yes,15169.0,3022.0,346.0,180.0,0.0,768.0,Y
Female,Yes,Not Graduate,No,9069.0,8868.0,116.0,240.0,1.0,377.0,N
Female,Yes,Not Graduate,No,23722.0,378.0,397.5,240.0,1.0,768.0,Y
Male,Yes,Not Graduate,Yes,20916.0,8408.0,613.0,360.0,1.0,578.0,Y
Male,Yes,Not Graduate,No,7337.0,11892.0,296.0,360.0,1.0,617.0,Y
Male,No,Not Graduate,No,5773.0,11088.0,545.0,360.0,1.0,411.0,N
Male,No,Graduate,No,17426.0,6058.0,440.0,240.0,1.0,627.0,Y
Female,No,Graduate,No,24849.0,7418.0,160.0,240.0,1.0,358.0,Y
Female,Yes,Graduate,No,23045.0,4963.0,366.0,360.0,1.0,524.0,Y
Male,No,Not Graduate,Yes,4057.0,12721.0,196.0,180.0,0.0,681.0,Y
Female,No,Graduate,No,19061.0,4851.0,382.0,180.0,1.0,634.0,N
Male,No,Not Graduate,No,15138.0,2989.0,346.0,120.0,1.0,604.0,Y
Male,No,Not Graduate,No,4974.0,3830.0,134.0,360.0,0.0,430.0,N
Female,Yes,Graduate,No,17903.0,11848.0,568.0,240.0,1.0,501.0,Y
Female,Yes,Not Graduate,No,24032.0,5403.0,167.0,240.0,1.0,573.0,Y
Female,No,Graduate,No,8444.0,9698.0,288.0,360.0,1.0,532.0,Y
Female,Yes,Not Graduate,Yes,20224.0,7496.0,140.0,240.0,1.0,743.0,Y
Female,No,Not Graduate,No,3878.0,9482.0,166.0,360.0,0.0,522.0,N
Male,No,Graduate,No,8289.0,1939.0,407.0,240.0,1.0,649.0,Y
Male,No,Graduate,No,11802.0,4694.0,397.5,360.0,1.0,528.0,Y
Male,Yes,Graduate,No,17995.0,7325.0,285.0,360.0,1.0,311.0,Y
Male,No,Graduate,No,17763.0,7715.0,169.0,180.0,1.0,828.0,Y
Male,Yes,Graduate,Yes,17037.0,8427.0,383.0,180.0,1.0,518.0,Y
Male,Yes,Graduate,No,13690.0,9975.0,647.0,180.0,0.0,604.0,N
Male,No,Not Graduate,No,12323.0,7627.0,447.0,360.0,1.0,838.0,Y
Female,Yes,Not Graduate,No,5314.0,4195.0,294.0,120.0,0.0,545.0,Y
Male,Yes,Not Graduate,No,15417.0,2786.0,583.0,360.0,1.0,482.0,N
Male,No,Not Graduate,No,3378.0,14454.0,687.0,360.0,0.0,788.0,N
Male,Yes,Graduate,No,16356.0,1377.0,379.0,240.0,1.0,696.0,Y
Male,Yes,Not Graduate,No,13269.0,2755.0,447.0,360.0,0.0,814.0,Y
Male,No,Not Graduate,No,13206.0,14423.0,691.0,180.0,1.0,515.0,N
Male,No,Graduate,No,13517.5,2083.0,577.0,360.0,1.0,523.0,N
Male,Yes,Not Graduate,No,14084.0,4409.0,197.0,180.0,0.0,400.0,N
Female,No,Graduate,No,11907.0,12287.0,381.0,240.0,1.0,654.0,Y
Female,No,Graduate,No,2452.0,12838.0,518.0,360.0,1.0,829.0,Y
Male,Yes,Graduate,No,10533.0,6570.0,322.0,360.0,1.0,481.0,Y
Female,Yes,Not Graduate,No,2392.0,4612.0,351.0,360.0,1.0,785.0,N
Female,No,Graduate,No,7471.0,6107.0,179.0,240.0,0.0,619.0,N
Female,Yes,Not Graduate,No,19653.0,10892.0,512.0,360.0,1.0,336.0,Y
Female,No,Not Graduate,No,10137.0,4104.0,492.0,240.0,1.0,410.0,Y
Male,No,Not Graduate,No,15997.0,3549.0,433.0,180.0,0.0,505.0,Y
Female,Yes,Graduate,No,21434.0,4152.0,427.0,360.0,1.0,811.0,N
Female,Yes,Graduate,No,11162.0,10522.0,101.0,360.0,1.0,660.0,Y
Male,No,Graduate,No,12397.0,12748.0,302.0,240.0,0.0,643.0,N
Male,No,Not Graduate,No,17596.0,7657.0,357.0,360.0,1.0,652.0,Y
Male,No,Not Graduate,No,6794.0,5478.0,466.0,120.0,1.0,840.0,Y
Male,No,Graduate,No,13517.5,11953.0,245.0,180.0,1.0,672.0,Y
Male,Yes,Not Graduate,Yes,10446.0,10203.0,477.0,240.0,0.0,753.0,Y
Male,No,Graduate,No,10493.0,2641.0,540.0,180.0,0.0,445.0,Y
Male,Yes,Graduate,No,8363.0,5025.0,554.0,360.0,1.0,672.0,N
Male,Yes,Not Graduate,Yes,13295.0,7764.0,506.0,360.0,1.0,341.0,Y
Female,No,Not Graduate,No,10079.0,2112.0,118.0,360.0,1.0,607.0,N
Female,Yes,Graduate,No,23414.0,3500.0,532.0,360.0,1.0,719.0,Y
Female,Yes,Not Graduate,No,14032.0,13142.0,528.0,180.0,1.0,522.0,Y
Male,No,Graduate,No,12748.0,5987.0,351.0,360.0,1.0,507.0,Y
Male,Yes,Graduate,No,3505.0,7624.0,661.0,240.0,1.0,574.0,Y
Male,Yes,Not Graduate,No,11448.0,12423.0,320.0,240.0,1.0,301.0,Y
Male,Yes,Graduate,No,15240.0,13049.0,212.0,240.0,1.0,659.0,Y
Male,No,Not Graduate,Yes,9409.0,9201.0,248.0,240.0,1.0,316.0,Y
Female,No,Graduate,Yes,22724.0,1629.0,659.0,360.0,1.0,481.0,Y
Female,No,Not Graduate,No,2209.0,11311.0,157.0,240.0,1.0,683.0,Y
Male,No,Not Graduate,Yes,22177.0,14243.0,296.0,240.0,1.0,526.0,N
Male,No,Graduate,No,22905.0,14947.0,117.0,180.0,1.0,408.0,N
Male,No,Not Graduate,No,21431.0,9041.0,314.0,360.0,1.0,449.0,N
Male,Yes,Not Graduate,No,19364.0,7361.0,115.0,240.0,1.0,727.0,Y
Female,Yes,Graduate,No,4119.0,6260.0,498.0,180.0,1.0,663.0,Y
Male,No,Not Graduate,No,22129.0,6922.0,332.0,180.0,1.0,453.0,Y
Male,Yes,Graduate,No,2177.0,11059.0,124.0,180.0,1.0,309.0,Y
Male,Yes,Not Graduate,No,3546.0,7166.0,500.0,360.0,0.0,301.0,Y
Male,No,Graduate,No,16186.0,10231.0,464.0,240.0,1.0,840.0,Y
Male,Yes,Graduate,Yes,12226.0,11427.0,394.0,360.0,1.0,770.0,Y
Male,No,Graduate,No,21950.0,478.0,536.0,240.0,1.0,680.0,Y
Male,Yes,Graduate,No,14231.0,1310.0,170.0,240.0,1.0,388.0,Y
Female,No,Not Graduate,No,18658.0,12823.0,658.0,360.0,1.0,809.0,Y
Female,Yes,Graduate,No,16016.0,14829.0,124.0,360.0,1.0,534.0,Y
Female,Yes,Not Graduate,No,16134.0,14740.0,473.0,180.0,1.0,513.0,Y
Male,Yes,Graduate,No,21379.0,2143.0,644.0,360.0,1.0,638.0,N
Male,No,Not Graduate,No,16082.0,13808.0,557.0,240.0,1.0,514.0,Y
Female,Yes,Graduate,No,18436.0,14589.0,313.0,240.0,0.0,808.0,N
Female,Yes,Not Graduate,No,9775.0,413.0,310.0,240.0,1.0,722.0,Y
Female,No,Not Graduate,No,18175.0,9848.0,640.0,240.0,1.0,754.0,Y
Female,No,Graduate,Yes,16133.0,10823.0,138.0,360.0,0.0,745.0,Y
Female,Yes,Graduate,No,11615.0,3936.0,359.0,180.0,1.0,574.0,N
Female,Yes,Graduate,No,18368.0,8187.0,194.0,120.0,1.0,458.0,Y
Male,Yes,Not Graduate,No,20011.0,1394.0,489.0,240.0,1.0,434.0,Y
Male,Yes,Not Graduate,No,24427.0,2623.0,319.0,180.0,0.0,426.0,Y
Male,No,Not Graduate,No,16837.0,2290.0,367.0,240.0,1.0,584.0,N
Female,Yes,Not Graduate,No,12546.0,638.0,593.0,360.0,1.0,350.0,Y
Female,Yes,Graduate,No,12748.0,11636.0,165.0,360.0,1.0,539.0,Y
Female,No,Graduate,No,3553.0,14374.0,486.0,360.0,1.0,378.0,Y
Female,Yes,Graduate,No,4469.0,14208.0,292.0,360.0,1.0,478.0,Y
Male,Yes,Graduate,No,18299.0,352.0,419.0,120.0,0.0,313.0,Y
Female,Yes,Not Graduate,No,3474.0,12713.0,646.0,360.0,1.0,393.0,Y
Male,No,Not Graduate,No,17786.0,11340.0,274.0,180.0,1.0,322.0,Y
Male,No,Graduate,No,24861.0,12797.0,211.0,360.0,1.0,379.0,N
Female,Yes,Not Graduate,No,15759.0,11780.0,407.0,360.0,1.0,643.0,Y
Male,Yes,Graduate,No,2337.0,139.0,439.0,240.0,0.0,704.0,N
Female,No,Not Graduate,No,8991.0,7496.0,179.0,180.0,1.0,406.0,Y
Male,Yes,Not Graduate,No,13351.0,8860.0,577.0,360.0,1.0,759.0,Y
Female,Yes,Not Graduate,No,3087.0,3842.0,210.0,360.0,1.0,664.0,Y
Female,No,Not Graduate,No,3293.0,8508.0,586.0,120.0,1.0,723.0,Y
Male,No,Not Graduate,No,10848.0,4018.0,552.0,360.0,1.0,393.0,Y
Male,No,Not Graduate,No,7964.0,14755.0,512.0,360.0,1.0,401.0,Y
Female,Yes,Graduate,No,4828.0,2926.0,285.0,240.0,0.0,833.0,Y
Female,Yes,Not Graduate,No,8472.0,6892.0,652.0,240.0,1.0,685.0,Y
Male,Yes,Graduate,No,22357.0,7242.0,186.0,240.0,1.0,514.0,Y
Male,Yes,Graduate,No,23341.0,10201.0,323.0,360.0,1.0,769.0,Y
Female,No,Graduate,No,8564.0,11137.0,150.0,360.0,1.0,489.0,Y
Male,Yes,Graduate,Yes,3336.0,1052.0,225.0,240.0,0.0,841.0,Y
Female,Yes,Graduate,No,12548.0,7496.0,245.0,180.0,0.0,454.0,Y
Female,No,Graduate,No,17149.0,7496.0,140.0,240.0,0.0,758.0,Y
Female,No,Not Graduate,No,17181.0,9315.0,454.0,360.0,0.0,336.0,Y
Female,Yes,Not Graduate,No,3667.0,1343.0,544.0,360.0,1.0,625.0,N
Male,No,Not Graduate,No,13517.5,569.0,462.0,240.0,1.0,827.0,Y
Male,No,Graduate,No,3212.0,13010.0,635.0,180.0,1.0,423.0,Y
Male,Yes,Graduate,No,4768.0,11913.0,383.0,180.0,0.0,319.0,Y
Male,Yes,Graduate,No,14607.0,7690.0,135.0,240.0,0.0,574.0,N
Male,Yes,Not Graduate,No,24160.0,3916.0,376.0,240.0,1.0,678.0,N
Male,Yes,Not Graduate,No,18828.0,9192.0,424.0,240.0,1.0,629.0,Y
Male,No,Not Graduate,No,11589.0,2923.0,281.0,360.0,1.0,708.0,N
Female,No,Graduate,No,22765.0,10428.0,570.0,240.0,1.0,614.0,Y
Male,Yes,Graduate,No,5676.0,4545.0,516.0,240.0,0.0,517.0,Y
Male,Yes,Graduate,No,20694.0,14429.0,249.0,240.0,1.0,763.0,Y
Female,No,Not Graduate,No,22424.0,3925.0,503.0,240.0,1.0,693.0,Y
Male,Yes,Graduate,No,9085.0,3252.0,613.0,180.0,1.0,444.0,Y
Male,Yes,Graduate,No,20211.0,11584.0,665.0,360.0,1.0,328.0,Y
Female,Yes,Graduate,No,24669.0,10522.0,540.0,180.0,1.0,537.0,Y
Male,Yes,Graduate,No,21603.0,7558.0,345.0,360.0,1.0,585.0,Y
Male,No,Not Graduate,No,23943.0,3392.0,145.0,360.0,1.0,574.0,Y
Male,Yes,Not Graduate,No,6688.0,2617.0,397.5,180.0,1.0,503.0,Y
Female,No,Graduate,No,6511.0,12312.0,248.0,360.0,1.0,461.0,Y
Male,Yes,Graduate,No,20456.0,5935.0,505.0,120.0,1.0,633.0,Y
Male,Yes,Not Graduate,Yes,16640.0,4355.0,102.0,240.0,1.0,451.0,Y
Female,No,Not Graduate,No,24712.0,2013.0,108.0,240.0,1.0,550.0,Y
Male,Yes,Graduate,No,20714.0,1927.0,613.0,360.0,1.0,836.0,N
Female,No,Not Graduate,No,15466.0,10736.0,337.0,120.0,1.0,644.0,Y
Female,Yes,Not Graduate,Yes,2685.0,5332.0,639.0,240.0,1.0,404.0,Y
Male,Yes,Graduate,Yes,23342.0,6258.0,389.0,180.0,1.0,580.0,Y
Female,Yes,Not Graduate,No,2684.0,4547.0,280.0,240.0,1.0,457.0,Y
Female,Yes,Not Graduate,Yes,17001.0,12987.0,414.0,360.0,1.0,531.0,Y
Male,Yes,Not Graduate,No,10532.0,6915.0,365.0,120.0,1.0,722.0,Y
Female,No,Not Graduate,No,14891.0,3719.0,182.0,120.0,1.0,504.0,N
Male,No,Graduate,No,2733.0,11865.0,357.0,120.0,1.0,827.0,Y
Male,Yes,Not Graduate,Yes,3496.0,9743.0,659.0,360.0,1.0,475.0,N
Male,Yes,Not Graduate,No,17154.0,1682.0,298.0,360.0,1.0,451.0,Y
Male,No,Graduate,No,13146.0,384.0,391.0,240.0,1.0,429.0,N
Female,No,Not Graduate,No,7450.0,4708.0,182.0,360.0,0.0,776.0,N
Male,Yes,Graduate,No,6635.0,13729.0,365.0,240.0,1.0,338.0,Y
Female,Yes,Graduate,No,20116.0,3036.0,516.0,240.0,1.0,658.0,N
Female,No,Not Graduate,Yes,13227.0,10458.0,118.0,240.0,1.0,508.0,Y
Female,Yes,Not Graduate,No,16023.0,7023.0,629.0,360.0,1.0,742.0,Y
Female,No,Not Graduate,No,24911.0,4652.0,470.0,180.0,1.0,823.0,Y
Female,Yes,Not Graduate,No,8303.0,4445.0,122.0,240.0,1.0,376.0,N
Female,No,Not Graduate,No,12671.0,389.0,484.0,360.0,1.0,442.0,N
Female,No,Graduate,No,19803.0,14712.0,621.0,360.0,0.0,800.0,N
Male,Yes,Not Graduate,No,12181.0,2918.0,478.0,180.0,1.0,574.0,Y
Male,No,Graduate,No,6710.0,2113.0,189.0,360.0,1.0,619.0,Y
Female,Yes,Not Graduate,No,10679.0,1142.0,243.0,120.0,1.0,463.0,Y
Female,Yes,Graduate,No,15500.0,745.0,303.0,180.0,0.0,514.0,N
Male,Yes,Not Graduate,No,3441.0,6151.0,655.0,120.0,1.0,568.0,N
Female,Yes,Not Graduate,No,4390.0,1730.0,619.0,240.0,1.0,339.0,Y
Male,No,Not Graduate,No,3384.0,14050.0,491.0,240.0,1.0,747.0,Y
Male,Yes,Not Graduate,No,20540.0,12314.0,400.0,180.0,1.0,338.0,Y
Male,Yes,Not Graduate,Yes,15136.0,4385.0,604.0,120.0,1.0,472.0,Y
Female,Yes,Graduate,No,6396.0,4123.0,252.0,240.0,0.0,461.0,Y
Female,Yes,Not Graduate,No,3391.0,3230.0,628.0,180.0,1.0,534.0,Y
Male,No,Not Graduate,No,23819.0,11408.0,438.0,120.0,1.0,681.0,Y
Male,Yes,Not Graduate,Yes,23184.0,2514.0,611.0,240.0,0.0,316.0,Y
Male,No,Graduate,No,21526.0,7496.0,434.0,240.0,0.0,412.0,N
Male,No,Not Graduate,No,18652.0,8299.0,608.0,360.0,0.0,334.0,Y
Male,No,Graduate,No,22301.0,7496.0,155.0,240.0,1.0,503.0,Y
Female,Yes,Not Graduate,No,11716.0,2486.0,655.0,120.0,1.0,462.0,N
Male,Yes,Graduate,No,17568.0,4298.0,650.0,240.0,1.0,656.0,Y
Female,Yes,Not Graduate,No,10669.0,8968.0,229.0,360.0,1.0,561.0,Y
Male,Yes,Not Graduate,No,6271.0,7496.0,197.0,120.0,1.0,735.0,Y
Female,No,Graduate,No,18622.0,7992.0,521.0,360.0,1.0,373.0,Y
Female,No,Not Graduate,No,17228.0,6444.0,179.0,360.0,1.0,706.0,N
Female,Yes,Graduate,No,16256.0,6021.0,387.0,240.0,1.0,415.0,N
Female,Yes,Not Graduate,Yes,24267.0,10125.0,268.0,360.0,1.0,470.0,N
Female,Yes,Not Graduate,No,14779.0,6046.0,178.0,360.0,1.0,736.0,Y
Female,Yes,Graduate,No,16434.0,8629.0,170.0,120.0,0.0,750.0,Y
Male,Yes,Not Graduate,Yes,14732.0,9226.0,362.0,180.0,1.0,493.0,Y
Female,Yes,Graduate,No,24169.0,836.0,629.0,240.0,1.0,574.0,Y
Male,Yes,Graduate,No,7093.0,4702.0,309.0,360.0,1.0,765.0,Y
Female,No,Not Graduate,No,8438.0,641.0,216.0,360.0,1.0,796.0,Y
Female,No,Not Graduate,Yes,14729.0,3174.0,176.0,180.0,1.0,747.0,Y
Male,No,Not Graduate,No,24558.0,1808.0,414.0,360.0,1.0,487.0,Y
Female,No,Graduate,No,11943.0,7653.0,110.0,240.0,1.0,508.0,N
Male,Yes,Graduate,Yes,23829.0,6253.0,150.0,240.0,1.0,372.0,Y
Male,Yes,Not Graduate,Yes,21722.0,3875.0,106.0,240.0,1.0,395.0,Y
Male,Yes,Graduate,No,4333.0,7496.0,648.0,360.0,1.0,822.0,N
Male,Yes,Graduate,Yes,6386.0,8894.0,360.0,360.0,0.0,303.0,Y
Female,Yes,Graduate,Yes,14655.0,2848.0,673.0,360.0,1.0,350.0,Y
Female,No,Graduate,No,22965.0,11109.0,611.0,360.0,0.0,593.0,Y
Male,Yes,Not Graduate,No,18316.0,7496.0,299.0,240.0,1.0,580.0,Y
Female,No,Not Graduate,Yes,10359.0,7062.0,429.0,120.0,1.0,432.0,Y
Female,Yes,Not Graduate,No,16172.0,9914.0,189.0,120.0,0.0,637.0,N
Male,No,Graduate,No,5542.0,9040.0,690.0,360.0,1.0,322.0,N
Female,Yes,Graduate,No,24270.0,2554.0,154.0,240.0,1.0,785.0,Y
Male,No,Graduate,No,17529.0,6320.0,320.0,240.0,1.0,825.0,Y
Male,Yes,Graduate,Yes,10054.0,1462.0,191.0,180.0,1.0,386.0,Y
Female,Yes,Not Graduate,Yes,8914.0,5962.0,685.0,180.0,1.0,347.0,Y
Female,Yes,Graduate,No,9513.0,6811.0,155.0,120.0,1.0,748.0,Y
Female,Yes,Graduate,No,13517.5,12021.0,278.0,240.0,1.0,817.0,Y
Male,No,Not Graduate,Yes,13090.0,11974.0,160.0,360.0,1.0,326.0,N
Male,Yes,Not Graduate,No,3108.0,510.0,216.0,240.0,0.0,574.0,Y
Female,No,Not Graduate,No,23140.0,2156.0,689.0,360.0,1.0,774.0,Y
Female,Yes,Graduate,No,3224.0,2919.0,335.0,360.0,1.0,805.0,N
Female,No,Graduate,No,14876.0,5191.0,132.0,360.0,1.0,791.0,Y
Female,Yes,Graduate,No,17097.0,6632.0,666.0,180.0,1.0,452.0,N
Male,Yes,Graduate,No,10756.0,8924.0,342.0,240.0,1.0,798.0,Y
Female,No,Graduate,No,4859.0,14616.0,173.0,120.0,1.0,574.0,N
Male,Yes,Graduate,No,16628.0,11142.0,120.0,360.0,1.0,345.0,Y
Male,Yes,Not Graduate,No,14581.0,12152.0,253.0,180.0,1.0,731.0,Y
Female,No,Graduate,No,10300.0,1237.0,353.0,360.0,1.0,721.0,Y
Female,Yes,Not Graduate,No,13517.5,1480.0,306.0,360.0,1.0,572.0,Y
Female,No,Not Graduate,No,4647.0,10657.0,248.0,240.0,1.0,332.0,Y
Male,Yes,Not Graduate,No,15805.0,2010.0,401.0,240.0,1.0,829.0,N
Female,No,Graduate,No,5338.0,6897.0,396.0,240.0,1.0,335.0,Y
Female,No,Graduate,No,7804.0,5629.0,397.5,360.0,1.0,388.0,Y
Male,No,Not Graduate,No,22907.0,4757.0,143.0,360.0,1.0,330.0,N
Female,No,Graduate,No,22197.0,7490.0,243.0,120.0,1.0,320.0,N
Male,Yes,Graduate,No,14392.0,13489.0,343.0,360.0,1.0,656.0,Y
Female,Yes,Not Graduate,No,12448.0,2735.0,518.0,180.0,1.0,589.0,Y
Male,No,Graduate,No,22029.0,4199.0,397.5,240.0,1.0,484.0,N
Female,Yes,Graduate,No,5417.0,7286.0,161.0,180.0,1.0,610.0,N
Female,Yes,Graduate,No,18395.0,10951.0,637.0,360.0,1.0,834.0,Y
Male,Yes,Graduate,No,24993.0,14917.0,416.0,240.0,1.0,668.0,Y
Male,No,Not Graduate,No,21529.0,6200.0,534.0,240.0,1.0,630.0,N
Female,Yes,Not Graduate,No,19258.0,577.0,480.0,120.0,0.0,703.0,Y
Male,Yes,Graduate,No,9303.0,8079.0,397.5,360.0,1.0,656.0,Y
Male,No,Graduate,No,19267.0,13369.0,641.0,180.0,1.0,398.0,Y
Male,Yes,Graduate,No,6650.0,14452.0,680.0,240.0,1.0,550.0,Y
Male,No,Not Graduate,Yes,14177.0,11688.0,331.0,360.0,1.0,595.0,N
Female,No,Graduate,No,15747.0,818.0,132.0,180.0,1.0,707.0,Y
Female,No,Graduate,No,23823.0,7188.0,680.0,360.0,1.0,658.0,Y
Male,Yes,Not Graduate,No,16182.0,4174.0,451.0,180.0,1.0,308.0,Y
Male,Yes,Graduate,No,9008.0,14135.0,354.0,240.0,1.0,598.0,Y
Male,No,Not Graduate,No,15276.0,1889.0,149.0,240.0,1.0,642.0,Y
Male,No,Graduate,No,11771.0,558.0,122.0,360.0,1.0,503.0,N
Female,No,Not Graduate,No,13963.0,2933.0,353.0,120.0,1.0,449.0,Y
Female,No,Graduate,No,10162.0,13994.0,493.0,240.0,1.0,309.0,Y
Male,No,Graduate,No,16849.0,9811.0,372.0,360.0,1.0,509.0,Y
Male,No,Not Graduate,No,5487.0,14443.0,349.0,360.0,1.0,687.0,Y
Male,Yes,Not Graduate,No,12038.0,6831.0,336.0,240.0,1.0,329.0,N
Female,No,Not Graduate,No,9537.0,5949.0,331.0,180.0,1.0,768.0,Y
Male,No,Not Graduate,Yes,4390.0,7643.0,527.0,240.0,1.0,449.0,Y
Female,No,Not Graduate,No,6030.0,69.0,397.5,360.0,1.0,391.0,Y
Male,Yes,Graduate,No,9492.0,14722.0,233.0,180.0,1.0,663.0,Y
Female,Yes,Not Graduate,No,5438.0,1189.0,170.0,360.0,1.0,596.0,N
Male,Yes,Not Graduate,No,4383.0,2902.0,564.0,240.0,1.0,788.0,Y
Male,Yes,Not Graduate,No,5367.0,13369.0,520.0,180.0,1.0,784.0,Y
Male,No,Not Graduate,No,8167.0,13762.0,409.0,360.0,0.0,735.0,Y
Male,Yes,Graduate,No,15172.0,4340.0,378.0,360.0,1.0,313.0,Y
Male,No,Graduate,No,3465.0,11308.0,318.0,360.0,1.0,658.0,N
Female,No,Graduate,No,20535.0,8875.0,406.0,360.0,1.0,340.0,Y
Male,No,Graduate,No,5483.0,5895.0,413.0,180.0,1.0,386.0,Y
Female,No,Graduate,No,18957.0,7550.0,502.0,360.0,0.0,707.0,Y
Female,No,Not Graduate,No,2774.0,5697.0,587.0,360.0,1.0,374.0,Y
Male,No,Graduate,No,22722.0,3910.0,504.0,240.0,1.0,318.0,Y
Male,Yes,Graduate,No,16677.0,11964.0,478.0,240.0,1.0,439.0,N
Male,Yes,Not Graduate,No,5930.0,8262.0,380.0,360.0,1.0,574.0,Y
Female,Yes,Not Graduate,Yes,23344.0,5984.0,426.0,180.0,1.0,485.0,Y
Male,Yes,Graduate,No,4220.0,7715.0,134.0,240.0,1.0,666.0,Y
Female,Yes,Graduate,No,3439.0,9454.0,169.0,360.0,1.0,473.0,Y
Female,No,Not Graduate,No,24630.0,7747.0,459.0,240.0,1.0,478.0,Y
Male,Yes,Graduate,No,9424.0,2155.0,507.0,360.0,1.0,826.0,Y
Male,Yes,Not Graduate,No,10905.0,13519.0,660.0,180.0,1.0,705.0,Y
Male,Yes,Not Graduate,No,8700.0,7956.0,679.0,240.0,0.0,564.0,Y
Male,No,Graduate,No,24723.0,13009.0,618.0,360.0,1.0,647.0,Y
Male,No,Graduate,Yes,23468.0,12589.0,483.0,180.0,1.0,338.0,N
Male,No,Graduate,Yes,7510.0,13741.0,180.0,360.0,1.0,530.0,Y
Female,Yes,Not Graduate,No,13173.0,9563.0,537.0,240.0,1.0,786.0,N
Female,Yes,Not Graduate,No,18453.0,1915.0,349.0,360.0,1.0,623.0,Y
Female,Yes,Graduate,Yes,13956.0,14863.0,137.0,360.0,1.0,356.0,Y
Male,Yes,Graduate,Yes,15130.0,7918.0,144.0,240.0,1.0,751.0,Y
Female,Yes,Graduate,No,16582.0,13717.0,458.0,360.0,1.0,574.0,Y
Female,No,Not Graduate,No,12937.0,14213.0,236.0,240.0,1.0,813.0,Y
Female,Yes,Not Graduate,No,10934.0,11997.0,560.0,360.0,1.0,353.0,Y
Female,No,Not Graduate,No,8728.0,13239.0,466.0,240.0,1.0,720.0,Y
Female,Yes,Graduate,No,22534.0,4351.0,404.0,360.0,1.0,711.0,Y
Male,No,Not Graduate,No,20917.0,7468.0,328.0,180.0,1.0,358.0,Y
Male,No,Not Graduate,No,21391.0,13241.0,282.0,360.0,1.0,729.0,Y
Female,No,Graduate,No,8870.0,7067.0,566.0,180.0,1.0,746.0,Y
Female,No,Not Graduate,No,23518.0,5264.0,303.0,180.0,1.0,718.0,Y
Male,Yes,Graduate,No,6242.0,5795.0,167.0,240.0,1.0,393.0,Y
Male,Yes,Not Graduate,No,23993.0,9739.0,649.0,240.0,1.0,512.0,Y
Male,Yes,Graduate,No,11871.0,14897.0,404.0,120.0,1.0,511.0,Y
Female,No,Graduate,No,11906.0,12090.0,194.0,240.0,1.0,432.0,Y
Male,Yes,Not Graduate,No,19581.0,4455.0,345.0,360.0,1.0,465.0,Y
Male,Yes,Graduate,No,20721.0,7691.0,178.0,240.0,1.0,531.0,Y
